,resultId,driverId,grid,positionOrder,points,fastestLap,fastestLapTime,fastestLapSpeed,statusId,surname,status,year,grandPrix,constructor,nationality
1403,20565,20,1,3,15.0,67.0,01:15.8,217.166,1,Vettel,Finished,2010,German Grand Prix,Red Bull,Austrian
1404,20612,17,1,2,18.0,32.0,01:49.4,230.489,1,Webber,Finished,2010,Belgian Grand Prix,Red Bull,Austrian
1405,20684,17,2,2,18.0,53.0,01:33.5,223.647,1,Webber,Finished,2010,Japanese Grand Prix,Red Bull,Austrian
1406,20683,20,1,1,25.0,51.0,01:33.7,223.219,1,Vettel,Finished,2010,Japanese Grand Prix,Red Bull,Austrian
1407,20732,17,3,2,18.0,69.0,01:14.0,209.493,1,Webber,Finished,2010,Brazilian Grand Prix,Red Bull,Austrian
1408,20731,20,2,1,25.0,70.0,01:14.3,208.828,1,Vettel,Finished,2010,Brazilian Grand Prix,Red Bull,Austrian
1409,20762,17,5,8,4.0,52.0,01:42.2,195.647,1,Webber,Finished,2010,Abu Dhabi Grand Prix,Red Bull,Austrian
1410,20755,20,1,1,25.0,50.0,01:41.7,196.526,1,Vettel,Finished,2010,Abu Dhabi Grand Prix,Red Bull,Austrian
1411,20783,17,3,5,10.0,50.0,01:29.6,213.066,1,Webber,Finished,2011,Australian Grand Prix,Red Bull,Austrian
1412,20779,20,1,1,25.0,44.0,01:29.8,212.488,1,Vettel,Finished,2011,Australian Grand Prix,Red Bull,Austrian
1413,20804,17,3,4,12.0,46.0,01:40.6,198.415,1,Webber,Finished,2011,Malaysian Grand Prix,Red Bull,Austrian
1414,20801,20,1,1,25.0,33.0,01:41.5,196.523,1,Vettel,Finished,2011,Malaysian Grand Prix,Red Bull,Austrian
1415,20850,17,2,2,18.0,48.0,01:29.7,214.226,1,Webber,Finished,2011,Turkish Grand Prix,Red Bull,Austrian
1416,20849,20,1,1,25.0,50.0,01:29.9,213.669,1,Vettel,Finished,2011,Turkish Grand Prix,Red Bull,Austrian
1417,20876,17,1,4,12.0,50.0,01:27.2,192.207,1,Webber,Finished,2011,Spanish Grand Prix,Red Bull,Austrian
1418,20873,20,2,1,25.0,60.0,01:27.2,192.262,1,Vettel,Finished,2011,Spanish Grand Prix,Red Bull,Austrian
1419,20900,17,3,4,12.0,78.0,01:16.2,157.724,1,Webber,Finished,2011,Monaco Grand Prix,Red Bull,Austrian
1420,20897,20,1,1,25.0,78.0,01:16.3,157.656,1,Vettel,Finished,2011,Monaco Grand Prix,Red Bull,Austrian
1421,20946,17,2,3,15.0,39.0,01:42.5,190.262,1,Webber,Finished,2011,European Grand Prix,Red Bull,Austrian
1422,20944,20,1,1,25.0,53.0,01:41.9,191.536,1,Vettel,Finished,2011,European Grand Prix,Red Bull,Austrian
1423,20970,17,1,3,15.0,49.0,01:35.7,221.686,1,Webber,Finished,2011,British Grand Prix,Red Bull,Austrian
1424,20969,20,2,2,18.0,38.0,01:35.6,221.918,1,Vettel,Finished,2011,British Grand Prix,Red Bull,Austrian
1425,20994,17,1,3,15.0,60.0,01:34.5,196.18,1,Webber,Finished,2011,German Grand Prix,Red Bull,Austrian
1426,20995,20,3,4,12.0,47.0,01:34.6,195.933,1,Vettel,Finished,2011,German Grand Prix,Red Bull,Austrian
1427,21020,17,6,5,10.0,61.0,01:23.7,188.389,1,Webber,Finished,2011,Hungarian Grand Prix,Red Bull,Austrian
1428,21017,20,1,2,18.0,70.0,01:23.9,188.036,1,Vettel,Finished,2011,Hungarian Grand Prix,Red Bull,Austrian
1429,21064,20,1,1,25.0,49.0,01:26.6,240.937,1,Vettel,Finished,2011,Italian Grand Prix,Red Bull,Austrian
1430,21090,17,2,3,15.0,54.0,01:50.1,165.892,1,Webber,Finished,2011,Singapore Grand Prix,Red Bull,Austrian
1431,21088,20,1,1,25.0,51.0,01:48.7,168.029,1,Vettel,Finished,2011,Singapore Grand Prix,Red Bull,Austrian
1432,21115,17,6,4,12.0,47.0,01:36.8,215.9,1,Webber,Finished,2011,Japanese Grand Prix,Red Bull,Austrian
1433,21114,20,1,3,15.0,52.0,01:36.9,215.704,1,Vettel,Finished,2011,Japanese Grand Prix,Red Bull,Austrian
1434,21138,17,4,3,15.0,55.0,01:40.3,201.547,1,Webber,Finished,2011,Korean Grand Prix,Red Bull,Austrian
1435,21136,20,2,1,25.0,55.0,01:39.6,202.941,1,Vettel,Finished,2011,Korean Grand Prix,Red Bull,Austrian
1436,21163,17,2,4,12.0,59.0,01:27.5,210.808,1,Webber,Finished,2011,Indian Grand Prix,Red Bull,Austrian
1437,21160,20,1,1,25.0,60.0,01:27.2,211.463,1,Vettel,Finished,2011,Indian Grand Prix,Red Bull,Austrian
1438,21187,17,4,4,12.0,51.0,01:42.6,194.854,1,Webber,Finished,2011,Abu Dhabi Grand Prix,Red Bull,Austrian
1439,21235,17,5,4,12.0,57.0,01:29.4,213.452,1,Webber,Finished,2012,Australian Grand Prix,Red Bull,Austrian
1440,21233,20,6,2,18.0,57.0,01:29.4,213.503,1,Vettel,Finished,2012,Australian Grand Prix,Red Bull,Austrian
1441,21259,17,4,4,12.0,52.0,01:41.0,197.539,1,Webber,Finished,2012,Malaysian Grand Prix,Red Bull,Austrian
1442,21266,20,5,11,0.0,50.0,01:41.3,196.905,1,Vettel,Finished,2012,Malaysian Grand Prix,Red Bull,Austrian
1443,21283,17,6,4,12.0,52.0,01:40.5,195.279,1,Webber,Finished,2012,Chinese Grand Prix,Red Bull,Austrian
1444,21284,20,11,5,10.0,33.0,01:40.6,195.063,1,Vettel,Finished,2012,Chinese Grand Prix,Red Bull,Austrian
1445,21307,17,3,4,12.0,45.0,01:37.4,199.956,1,Webber,Finished,2012,Bahrain Grand Prix,Red Bull,Austrian
1446,21304,20,1,1,25.0,41.0,01:36.4,202.151,1,Vettel,Finished,2012,Bahrain Grand Prix,Red Bull,Austrian
1447,21333,20,7,6,8.0,65.0,01:27.8,190.935,1,Vettel,Finished,2012,Spanish Grand Prix,Red Bull,Austrian
1448,21352,17,1,1,25.0,45.0,01:18.8,152.579,1,Webber,Finished,2012,Monaco Grand Prix,Red Bull,Austrian
1449,21355,20,9,4,12.0,43.0,01:19.1,152.056,1,Vettel,Finished,2012,Monaco Grand Prix,Red Bull,Austrian
1450,21382,17,4,7,6.0,62.0,01:17.1,203.544,1,Webber,Finished,2012,Canadian Grand Prix,Red Bull,Austrian
1451,21379,20,1,4,12.0,70.0,01:15.8,207.249,1,Vettel,Finished,2012,Canadian Grand Prix,Red Bull,Austrian
1452,21424,17,2,1,25.0,49.0,01:34.9,223.393,1,Webber,Finished,2012,British Grand Prix,Red Bull,Austrian
1453,21426,20,4,3,15.0,52.0,01:34.9,223.48,1,Vettel,Finished,2012,British Grand Prix,Red Bull,Austrian
1454,21479,17,11,8,4.0,41.0,01:25.4,184.674,1,Webber,Finished,2012,Hungarian Grand Prix,Red Bull,Austrian
1455,21475,20,3,4,12.0,68.0,01:24.1,187.453,1,Vettel,Finished,2012,Hungarian Grand Prix,Red Bull,Austrian
1456,21576,17,2,9,2.0,49.0,01:37.1,215.233,1,Webber,Finished,2012,Japanese Grand Prix,Red Bull,Austrian
1457,21568,20,1,1,25.0,52.0,01:35.8,218.276,1,Vettel,Finished,2012,Japanese Grand Prix,Red Bull,Austrian
1458,21593,17,1,2,18.0,54.0,01:42.0,198.104,1,Webber,Finished,2012,Korean Grand Prix,Red Bull,Austrian
1459,21592,20,2,1,25.0,55.0,01:42.5,197.211,1,Vettel,Finished,2012,Korean Grand Prix,Red Bull,Austrian
1460,21618,17,2,3,15.0,59.0,01:29.0,207.235,1,Webber,Finished,2012,Indian Grand Prix,Red Bull,Austrian
1461,21616,20,1,1,25.0,60.0,01:28.7,207.95,1,Vettel,Finished,2012,Indian Grand Prix,Red Bull,Austrian
1462,21665,20,1,2,18.0,56.0,01:39.3,199.772,1,Vettel,Finished,2012,United States Grand Prix,Red Bull,Austrian
1463,21717,17,2,6,8.0,45.0,01:29.7,212.753,1,Webber,Finished,2013,Australian Grand Prix,Red Bull,Austrian
1464,21714,20,1,3,15.0,42.0,01:30.4,211.16,1,Vettel,Finished,2013,Australian Grand Prix,Red Bull,Austrian
1465,21735,17,5,2,18.0,45.0,01:40.7,198.19,1,Webber,Finished,2013,Malaysian Grand Prix,Red Bull,Austrian
1466,21734,20,1,1,25.0,45.0,01:40.4,198.661,1,Vettel,Finished,2013,Malaysian Grand Prix,Red Bull,Austrian
1467,21759,20,9,4,12.0,53.0,01:36.8,202.706,1,Vettel,Finished,2013,Chinese Grand Prix,Red Bull,Austrian
1468,21784,17,7,7,6.0,52.0,01:38.6,197.684,1,Webber,Finished,2013,Bahrain Grand Prix,Red Bull,Austrian
1469,21778,20,2,1,25.0,55.0,01:37.0,200.938,1,Vettel,Finished,2013,Bahrain Grand Prix,Red Bull,Austrian
1470,21824,17,4,3,15.0,77.0,01:18.3,153.637,1,Webber,Finished,2013,Monaco Grand Prix,Red Bull,Austrian
1471,21823,20,3,2,18.0,77.0,01:16.6,157.018,1,Vettel,Finished,2013,Monaco Grand Prix,Red Bull,Austrian
1472,21847,17,5,4,12.0,69.0,01:16.2,206.08,1,Webber,Finished,2013,Canadian Grand Prix,Red Bull,Austrian
1473,21844,20,1,1,25.0,55.0,01:16.6,205.06,1,Vettel,Finished,2013,Canadian Grand Prix,Red Bull,Austrian
1474,21867,17,4,2,18.0,52.0,01:33.4,227.059,1,Webber,Finished,2013,British Grand Prix,Red Bull,Austrian
1475,21894,17,3,7,6.0,55.0,01:34.8,195.53,1,Webber,Finished,2013,German Grand Prix,Red Bull,Austrian
1476,21888,20,2,1,25.0,59.0,01:34.2,196.814,1,Vettel,Finished,2013,German Grand Prix,Red Bull,Austrian
1477,21913,17,10,4,12.0,61.0,01:24.1,187.603,1,Webber,Finished,2013,Hungarian Grand Prix,Red Bull,Austrian
1478,21912,20,2,3,15.0,57.0,01:24.6,186.529,1,Vettel,Finished,2013,Hungarian Grand Prix,Red Bull,Austrian
1479,21936,17,3,5,10.0,31.0,01:51.4,226.347,1,Webber,Finished,2013,Belgian Grand Prix,Red Bull,Austrian
1480,21932,20,2,1,25.0,40.0,01:50.8,227.657,1,Vettel,Finished,2013,Belgian Grand Prix,Red Bull,Austrian
1481,21956,17,2,3,15.0,53.0,01:26.7,240.567,1,Webber,Finished,2013,Italian Grand Prix,Red Bull,Austrian
1482,21954,20,1,1,25.0,52.0,01:27.2,239.187,1,Vettel,Finished,2013,Italian Grand Prix,Red Bull,Austrian
1483,21976,20,1,1,25.0,46.0,01:48.6,167.94,1,Vettel,Finished,2013,Singapore Grand Prix,Red Bull,Austrian
1484,21998,20,1,1,25.0,53.0,01:41.4,199.388,1,Vettel,Finished,2013,Korean Grand Prix,Red Bull,Austrian
1485,22042,20,1,1,25.0,54.0,01:28.1,209.383,1,Vettel,Finished,2013,Indian Grand Prix,Red Bull,Austrian
1486,22065,17,1,2,18.0,49.0,01:44.4,191.583,1,Webber,Finished,2013,Abu Dhabi Grand Prix,Red Bull,Austrian
1487,22064,20,2,1,25.0,51.0,01:43.9,192.451,1,Vettel,Finished,2013,Abu Dhabi Grand Prix,Red Bull,Austrian
1488,22088,17,2,3,15.0,52.0,01:40.6,197.301,1,Webber,Finished,2013,United States Grand Prix,Red Bull,Austrian
1489,22086,20,1,1,25.0,54.0,01:39.9,198.754,1,Vettel,Finished,2013,United States Grand Prix,Red Bull,Austrian
1490,22109,17,4,2,18.0,51.0,01:15.4,205.636,1,Webber,Finished,2013,Brazilian Grand Prix,Red Bull,Austrian
1491,22108,20,1,1,25.0,51.0,01:15.6,205.125,1,Vettel,Finished,2013,Brazilian Grand Prix,Red Bull,Austrian
1492,22154,20,2,3,15.0,51.0,01:44.3,191.341,1,Vettel,Finished,2014,Malaysian Grand Prix,Red Bull,Austrian
1493,22179,20,10,6,8.0,18.0,01:39.3,196.181,1,Vettel,Finished,2014,Bahrain Grand Prix,Red Bull,Austrian
1494,22177,817,13,4,12.0,38.0,01:39.3,196.266,1,Ricciardo,Finished,2014,Bahrain Grand Prix,Red Bull,Austrian
1495,22200,20,3,5,10.0,37.0,01:42.2,192.07,1,Vettel,Finished,2014,Chinese Grand Prix,Red Bull,Austrian
1496,22199,817,2,4,12.0,39.0,01:41.5,193.387,1,Ricciardo,Finished,2014,Chinese Grand Prix,Red Bull,Austrian
1497,22221,20,15,4,12.0,55.0,01:28.9,188.465,1,Vettel,Finished,2014,Spanish Grand Prix,Red Bull,Austrian
1498,22220,817,3,3,15.0,65.0,01:30.0,186.175,1,Ricciardo,Finished,2014,Spanish Grand Prix,Red Bull,Austrian
1499,22242,817,3,3,15.0,70.0,01:19.3,151.718,1,Ricciardo,Finished,2014,Monaco Grand Prix,Red Bull,Austrian
1500,22291,817,5,8,4.0,55.0,01:13.1,213.161,1,Ricciardo,Finished,2014,Austrian Grand Prix,Red Bull,Austrian
1501,22310,20,2,5,10.0,52.0,01:37.5,217.556,1,Vettel,Finished,2014,British Grand Prix,Red Bull,Austrian
1502,22308,817,8,3,15.0,34.0,01:38.5,215.395,1,Ricciardo,Finished,2014,British Grand Prix,Red Bull,Austrian
1503,22331,20,6,4,12.0,39.0,01:21.5,201.93,1,Vettel,Finished,2014,German Grand Prix,Red Bull,Austrian
1504,22333,817,5,6,8.0,53.0,01:20.8,203.676,1,Ricciardo,Finished,2014,German Grand Prix,Red Bull,Austrian
1505,22356,20,2,7,6.0,52.0,01:28.7,177.716,1,Vettel,Finished,2014,Hungarian Grand Prix,Red Bull,Austrian
1506,22350,817,4,1,25.0,58.0,01:26.6,182.103,1,Ricciardo,Finished,2014,Hungarian Grand Prix,Red Bull,Austrian
1507,22400,20,8,6,8.0,34.0,01:29.1,233.952,1,Vettel,Finished,2014,Italian Grand Prix,Red Bull,Austrian
1508,22399,817,9,5,10.0,53.0,01:28.6,235.413,1,Ricciardo,Finished,2014,Italian Grand Prix,Red Bull,Austrian
1509,22418,20,4,2,18.0,27.0,01:52.5,162.052,1,Vettel,Finished,2014,Singapore Grand Prix,Red Bull,Austrian
1510,22419,817,3,3,15.0,30.0,01:52.6,161.98,1,Ricciardo,Finished,2014,Singapore Grand Prix,Red Bull,Austrian
1511,22441,20,9,3,15.0,32.0,01:51.9,186.795,1,Vettel,Finished,2014,Japanese Grand Prix,Red Bull,Austrian
1512,22442,817,6,4,12.0,38.0,01:52.2,186.269,1,Ricciardo,Finished,2014,Japanese Grand Prix,Red Bull,Austrian
1513,22468,20,10,8,4.0,53.0,01:42.6,205.133,1,Vettel,Finished,2014,Russian Grand Prix,Red Bull,Austrian
1514,22467,817,6,7,6.0,50.0,01:43.0,204.296,1,Ricciardo,Finished,2014,Russian Grand Prix,Red Bull,Austrian
1515,22488,20,18,7,6.0,50.0,01:41.4,195.768,1,Vettel,Finished,2014,United States Grand Prix,Red Bull,Austrian
1516,22484,817,5,3,15.0,33.0,01:42.8,193.004,1,Ricciardo,Finished,2014,United States Grand Prix,Red Bull,Austrian
1517,22504,20,6,5,10.0,68.0,01:14.0,209.576,1,Vettel,Finished,2014,Brazilian Grand Prix,Red Bull,Austrian
1518,22525,20,19,8,8.0,51.0,01:45.6,189.427,1,Vettel,Finished,2014,Abu Dhabi Grand Prix,Red Bull,Austrian
1519,22521,817,20,4,24.0,50.0,01:44.5,191.341,1,Ricciardo,Finished,2014,Abu Dhabi Grand Prix,Red Bull,Austrian
1520,22584,817,7,9,2.0,46.0,01:43.2,190.068,1,Ricciardo,Finished,2015,Chinese Grand Prix,Red Bull,Austrian
1521,22601,817,7,6,8.0,53.0,01:38.9,196.903,1,Ricciardo,Finished,2015,Bahrain Grand Prix,Red Bull,Austrian
1522,22640,817,4,5,10.0,74.0,01:18.1,153.891,1,Ricciardo,Finished,2015,Monaco Grand Prix,Red Bull,Austrian
1523,22639,826,5,4,12.0,75.0,01:19.1,151.815,1,Kvyat,Finished,2015,Monaco Grand Prix,Red Bull,Austrian
1524,22701,826,7,6,8.0,28.0,01:37.9,216.603,1,Kvyat,Finished,2015,British Grand Prix,Red Bull,Austrian
1525,22718,817,4,3,15.0,68.0,01:24.8,185.939,1,Ricciardo,Finished,2015,Hungarian Grand Prix,Red Bull,Austrian
1526,22717,826,7,2,18.0,57.0,01:26.5,182.29,1,Kvyat,Finished,2015,Hungarian Grand Prix,Red Bull,Austrian
1527,22739,826,12,4,12.0,29.0,01:53.0,223.073,1,Kvyat,Finished,2015,Belgian Grand Prix,Red Bull,Austrian
1528,22846,817,3,10,1.0,53.0,01:42.0,194.614,1,Ricciardo,Finished,2015,United States Grand Prix,Red Bull,Austrian
1529,22861,817,5,5,10.0,70.0,01:21.6,189.824,1,Ricciardo,Finished,2015,Mexican Grand Prix,Red Bull,Austrian
1530,22860,826,4,4,12.0,69.0,01:21.5,190.001,1,Kvyat,Finished,2015,Mexican Grand Prix,Red Bull,Austrian
1531,22902,817,5,6,8.0,46.0,01:46.3,188.085,1,Ricciardo,Finished,2015,Abu Dhabi Grand Prix,Red Bull,Austrian
1532,22906,826,9,10,1.0,27.0,01:46.9,187.069,1,Kvyat,Finished,2015,Abu Dhabi Grand Prix,Red Bull,Austrian
1533,22920,817,8,4,12.0,49.0,01:29.0,214.51,1,Ricciardo,Finished,2016,Australian Grand Prix,Red Bull,Austrian
1534,22942,817,5,4,12.0,44.0,01:36.1,202.814,1,Ricciardo,Finished,2016,Bahrain Grand Prix,Red Bull,Austrian
1535,22964,817,2,4,12.0,55.0,01:41.0,194.264,1,Ricciardo,Finished,2016,Chinese Grand Prix,Red Bull,Austrian
1536,22963,826,6,3,15.0,38.0,01:41.5,193.248,1,Kvyat,Finished,2016,Chinese Grand Prix,Red Bull,Austrian
1537,23028,817,1,2,18.0,67.0,01:18.3,153.437,1,Ricciardo,Finished,2016,Monaco Grand Prix,Red Bull,Austrian
1538,23055,817,4,7,6.0,51.0,01:16.5,205.207,1,Ricciardo,Finished,2016,Canadian Grand Prix,Red Bull,Austrian
1539,23052,830,5,4,12.0,49.0,01:16.3,205.71,1,Verstappen,Finished,2016,Canadian Grand Prix,Red Bull,Austrian
1540,23077,817,2,7,6.0,51.0,01:47.7,200.59,1,Ricciardo,Finished,2016,European Grand Prix,Red Bull,Austrian
1541,23078,830,9,8,4.0,50.0,01:47.0,202.021,1,Verstappen,Finished,2016,European Grand Prix,Red Bull,Austrian
1542,23097,817,5,5,10.0,66.0,01:08.8,226.459,1,Ricciardo,Finished,2016,Austrian Grand Prix,Red Bull,Austrian
1543,23094,830,8,2,18.0,69.0,01:09.6,223.7,1,Verstappen,Finished,2016,Austrian Grand Prix,Red Bull,Austrian
1544,23118,817,4,4,12.0,52.0,01:36.0,220.882,1,Ricciardo,Finished,2016,British Grand Prix,Red Bull,Austrian
1545,23116,830,3,2,18.0,41.0,01:36.4,219.979,1,Verstappen,Finished,2016,British Grand Prix,Red Bull,Austrian
1546,23139,817,3,3,15.0,60.0,01:24.6,186.407,1,Ricciardo,Finished,2016,Hungarian Grand Prix,Red Bull,Austrian
1547,23141,830,4,5,10.0,40.0,01:24.7,186.234,1,Verstappen,Finished,2016,Hungarian Grand Prix,Red Bull,Austrian
1548,23160,817,3,2,18.0,48.0,01:18.4,209.918,1,Ricciardo,Finished,2016,German Grand Prix,Red Bull,Austrian
1549,23161,830,4,3,15.0,47.0,01:18.9,208.673,1,Verstappen,Finished,2016,German Grand Prix,Red Bull,Austrian
1550,23182,817,5,2,18.0,11.0,01:52.5,224.205,1,Ricciardo,Finished,2016,Belgian Grand Prix,Red Bull,Austrian
1551,23191,830,2,11,0.0,32.0,01:53.3,222.582,1,Verstappen,Finished,2016,Belgian Grand Prix,Red Bull,Austrian
1552,23207,817,6,5,10.0,52.0,01:25.9,242.726,1,Ricciardo,Finished,2016,Italian Grand Prix,Red Bull,Austrian
1553,23209,830,7,7,6.0,50.0,01:26.4,241.361,1,Verstappen,Finished,2016,Italian Grand Prix,Red Bull,Austrian
1554,23226,817,2,2,18.0,49.0,01:47.2,170.113,1,Ricciardo,Finished,2016,Singapore Grand Prix,Red Bull,Austrian
1555,23230,830,4,6,8.0,46.0,01:49.1,167.207,1,Verstappen,Finished,2016,Singapore Grand Prix,Red Bull,Austrian
1556,23274,817,4,6,8.0,36.0,01:35.5,218.877,1,Ricciardo,Finished,2016,Japanese Grand Prix,Red Bull,Austrian
1557,23270,830,3,2,18.0,43.0,01:36.4,216.89,1,Verstappen,Finished,2016,Japanese Grand Prix,Red Bull,Austrian
1558,23293,817,3,3,15.0,51.0,01:42.6,193.523,1,Ricciardo,Finished,2016,United States Grand Prix,Red Bull,Austrian
1559,23315,817,4,3,15.0,53.0,01:21.1,190.972,1,Ricciardo,Finished,2016,Mexican Grand Prix,Red Bull,Austrian
1560,23316,830,3,4,12.0,66.0,01:22.9,186.934,1,Verstappen,Finished,2016,Mexican Grand Prix,Red Bull,Austrian
1561,23342,817,6,8,4.0,42.0,01:25.5,181.363,1,Ricciardo,Finished,2016,Brazilian Grand Prix,Red Bull,Austrian
1562,23337,830,4,3,15.0,67.0,01:25.3,181.846,1,Verstappen,Finished,2016,Brazilian Grand Prix,Red Bull,Austrian
1563,23361,817,3,5,10.0,29.0,01:44.9,190.624,1,Ricciardo,Finished,2016,Abu Dhabi Grand Prix,Red Bull,Austrian
1564,23360,830,6,4,12.0,36.0,01:45.2,190.084,1,Verstappen,Finished,2016,Abu Dhabi Grand Prix,Red Bull,Austrian
1565,23383,830,5,5,10.0,43.0,01:27.0,219.525,1,Verstappen,Finished,2017,Australian Grand Prix,Red Bull,Austrian
1566,23402,817,5,4,12.0,36.0,01:36.8,202.741,1,Ricciardo,Finished,2017,Chinese Grand Prix,Red Bull,Austrian
1567,23401,830,16,3,15.0,31.0,01:36.7,202.886,1,Verstappen,Finished,2017,Chinese Grand Prix,Red Bull,Austrian
1568,23423,817,4,5,10.0,42.0,01:33.5,208.387,1,Ricciardo,Finished,2017,Bahrain Grand Prix,Red Bull,Austrian
1569,23443,830,7,5,10.0,47.0,01:38.4,213.888,1,Verstappen,Finished,2017,Russian Grand Prix,Red Bull,Austrian
1570,23461,817,6,3,15.0,40.0,01:23.7,200.248,1,Ricciardo,Finished,2017,Spanish Grand Prix,Red Bull,Austrian
1571,23481,817,5,3,15.0,51.0,01:15.8,158.577,1,Ricciardo,Finished,2017,Monaco Grand Prix,Red Bull,Austrian
1572,23483,830,4,5,10.0,56.0,01:16.3,157.387,1,Verstappen,Finished,2017,Monaco Grand Prix,Red Bull,Austrian
1573,23501,817,6,3,15.0,67.0,01:16.2,206.126,1,Ricciardo,Finished,2017,Canadian Grand Prix,Red Bull,Austrian
1574,23519,817,10,1,25.0,46.0,01:44.9,206.048,1,Ricciardo,Finished,2017,Azerbaijan Grand Prix,Red Bull,Austrian
1575,23544,817,4,3,15.0,69.0,01:07.4,230.491,1,Ricciardo,Finished,2017,Austrian Grand Prix,Red Bull,Austrian
1576,23566,817,19,5,10.0,47.0,01:31.9,230.833,1,Ricciardo,Finished,2017,British Grand Prix,Red Bull,Austrian
1577,23565,830,4,4,12.0,51.0,01:30.7,233.878,1,Verstappen,Finished,2017,British Grand Prix,Red Bull,Austrian
1578,23586,830,5,5,10.0,44.0,01:20.5,195.944,1,Verstappen,Finished,2017,Hungarian Grand Prix,Red Bull,Austrian
1579,23604,817,6,3,15.0,44.0,01:47.5,234.445,1,Ricciardo,Finished,2017,Belgian Grand Prix,Red Bull,Austrian
1580,23625,817,16,4,12.0,49.0,01:23.4,250.174,1,Ricciardo,Finished,2017,Italian Grand Prix,Red Bull,Austrian
1581,23643,817,3,2,18.0,57.0,01:45.3,173.16,1,Ricciardo,Finished,2017,Singapore Grand Prix,Red Bull,Austrian
1582,23664,817,4,3,15.0,55.0,01:34.8,210.56,1,Ricciardo,Finished,2017,Malaysian Grand Prix,Red Bull,Austrian
1583,23662,830,3,1,25.0,50.0,01:34.5,211.235,1,Verstappen,Finished,2017,Malaysian Grand Prix,Red Bull,Austrian
1584,23684,817,3,3,15.0,52.0,01:33.7,223.122,1,Ricciardo,Finished,2017,Japanese Grand Prix,Red Bull,Austrian
1585,23683,830,4,2,18.0,51.0,01:33.7,223.036,1,Verstappen,Finished,2017,Japanese Grand Prix,Red Bull,Austrian
1586,23705,830,16,4,12.0,39.0,01:38.1,202.394,1,Verstappen,Finished,2017,United States Grand Prix,Red Bull,Austrian
1587,23747,817,14,6,8.0,71.0,01:12.0,215.363,1,Ricciardo,Finished,2017,Brazilian Grand Prix,Red Bull,Austrian
1588,23746,830,4,5,10.0,64.0,01:11.0,218.349,1,Verstappen,Finished,2017,Brazilian Grand Prix,Red Bull,Austrian
1589,23766,830,6,5,10.0,43.0,01:42.0,195.969,1,Verstappen,Finished,2017,Abu Dhabi Grand Prix,Red Bull,Austrian
1590,51,17,11,7,2.0,51.0,01:34.3,206.597,1,Webber,Finished,2008,Bahrain Grand Prix,Red Bull,Austrian
1591,140,17,10,12,0.0,51.0,01:18.2,200.759,1,Webber,Finished,2008,Canadian Grand Prix,Red Bull,Austrian
1592,131,14,13,3,6.0,36.0,01:18.1,201.057,1,Coulthard,Finished,2008,Canadian Grand Prix,Red Bull,Austrian
1593,569,17,6,3,6.0,29.0,01:34.4,196.22,1,Webber,Finished,2007,European Grand Prix,Red Bull,Austrian
1594,571,14,20,5,4.0,48.0,01:34.3,196.496,1,Coulthard,Finished,2007,European Grand Prix,Red Bull,Austrian
1595,708,17,7,10,0.0,55.0,01:39.4,197.478,1,Webber,Finished,2007,Chinese Grand Prix,Red Bull,Austrian
1596,706,14,5,8,1.0,55.0,01:39.6,196.945,1,Coulthard,Finished,2007,Chinese Grand Prix,Red Bull,Austrian
1597,794,14,11,8,1.0,32.0,01:28.3,216.326,1,Coulthard,Finished,2006,Australian Grand Prix,Red Bull,Austrian
1598,1081,14,12,9,0.0,52.0,01:40.5,195.164,1,Coulthard,Finished,2006,Chinese Grand Prix,Red Bull,Austrian
1599,1164,14,8,6,3.0,18.0,01:36.8,206.165,1,Coulthard,Finished,2005,Malaysian Grand Prix,Red Bull,Austrian
1600,1166,32,7,8,1.0,17.0,01:36.9,205.927,1,Klien,Finished,2005,Malaysian Grand Prix,Red Bull,Austrian
1601,1206,24,15,8,1.0,46.0,01:23.5,212.71,1,Liuzzi,Finished,2005,San Marino Grand Prix,Red Bull,Austrian
1602,1258,14,12,4,5.0,19.0,01:31.3,202.974,1,Coulthard,Finished,2005,European Grand Prix,Red Bull,Austrian
1603,1263,24,14,9,0.0,43.0,01:32.0,201.506,1,Liuzzi,Finished,2005,European Grand Prix,Red Bull,Austrian
1604,7636,17,5,3,6.0,18.0,01:23.1,201.631,1,Webber,Finished,2009,Spanish Grand Prix,Red Bull,Austrian
1605,7637,20,2,4,5.0,41.0,01:23.1,201.684,1,Vettel,Finished,2009,Spanish Grand Prix,Red Bull,Austrian
1606,7714,17,1,1,10.0,37.0,01:34.0,197.151,1,Webber,Finished,2009,German Grand Prix,Red Bull,Austrian
1607,7715,20,4,2,8.0,42.0,01:34.1,196.97,1,Vettel,Finished,2009,German Grand Prix,Red Bull,Austrian
1608,7782,17,9,9,0.0,39.0,01:47.8,233.936,1,Webber,Finished,2009,Belgian Grand Prix,Red Bull,Austrian
1609,7776,20,8,3,6.0,38.0,01:47.3,235.07,1,Vettel,Finished,2009,Belgian Grand Prix,Red Bull,Austrian
1610,7801,20,9,8,1.0,50.0,01:25.2,244.791,1,Vettel,Finished,2009,Italian Grand Prix,Red Bull,Austrian
1611,16068,17,3,2,8.0,14.0,01:40.6,198.808,1,Webber,Finished,2009,Abu Dhabi Grand Prix,Red Bull,Austrian
1612,16067,20,2,1,10.0,54.0,01:40.3,199.387,1,Vettel,Finished,2009,Abu Dhabi Grand Prix,Red Bull,Austrian
